,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
42,1275652050567802880,1275652050567802880,2020-06-24,12:48:43,1943511438,embamexsing,Embamex Singapur,,"Excellent meeting with Minister for Social and Family Development, Mr Desmond Lee @DesmondTSLee. Exchange of best practices on current issues such as social policy, education and support for foreign workers. @SRE_mx @m_ebrard @JulianVenturaV @MSFCares  https://t.co/cMV3ylIDtA",en,"[{'screen_name': 'desmondtslee', 'name': 'desmond lee', 'id': '1085545699729539072'}, {'screen_name': 'sre_mx', 'name': 'relaciones exteriores', 'id': '96144763'}, {'screen_name': 'm_ebrard', 'name': 'marcelo ebrard c.', 'id': '64798737'}, {'screen_name': 'julianventurav', 'name': 'julián ventura', 'id': '308727780'}, {'screen_name': 'msfcares', 'name': 'ministry of social and family development (msf)', 'id': '64979964'}]",[],"['https://pbs.twimg.com/media/EbQGxcxXsAIVcBL.jpg', 'https://pbs.twimg.com/media/EbQGxc0XkAYeI0v.jpg', 'https://pbs.twimg.com/media/EbQGxdXWsAEQyll.jpg', 'https://pbs.twimg.com/media/EbQGxfCXgAolG47.jpg']",0,2,5,[],https://twitter.com/EmbaMexSing/status/1275652050567802880,1,[],"['excel', 'meet', 'minist', 'social', 'famili', 'develop', 'mr', 'desmond', 'lee', 'exchang', 'best', 'practic', 'current', 'issu', 'social', 'polici', 'educ', 'support', 'foreign', 'worker']","Excellent meeting with Minister for Social and Family Development, Mr Desmond Lee @DesmondTSLee. Exchange of best practices on current issues such as social policy, education and support for foreign workers. @SRE_mx @m_ebrard @JulianVenturaV @MSFCares  https://t.co/cMV3ylIDtA"
43,1271401914865860608,1271401914865860608,2020-06-12,19:20:12,408487855,_edddddddd,horan,,so tone deaf can you stop picking on our foreign workers,en,[],[],[],0,0,4,[],https://twitter.com/_Edddddddd/status/1271401914865860608,0,[],"['tone', 'deaf', 'stop', 'pick', 'foreign', 'worker']",so tone deaf can you stop picking on our foreign workers
44,1267659941852049409,1267659941852049409,2020-06-02,11:30:56,90597912,poortan,poor tan,,Singapore has shone in more ways than one in fight against Covid-19  https://t.co/qg1eVlPhTT via @TODAYonline reduce infrastructure equals less dependence on foreign workers. Offer market wage or higher to keep locals to work.,en,"[{'screen_name': 'todayonline', 'name': 'today', 'id': '41085467'}]",['https://www.todayonline.com/commentary/singapore-has-shone-more-ways-one-fight-against-covid-19#.XtXHbuCuY_k.twitter'],[],0,0,0,[],https://twitter.com/poortan/status/1267659941852049409,0,[],"['singapor', 'shone', 'way', 'one', 'fight', 'via', 'reduc', 'infrastructur', 'equal', 'less', 'depend', 'foreign', 'worker', 'offer', 'market', 'wage', 'higher', 'keep', 'local', 'work']",Singapore has shone in more ways than one in fight against Covid-19  https://t.co/qg1eVlPhTT via @TODAYonline reduce infrastructure equals less dependence on foreign workers. Offer market wage or higher to keep locals to work.
45,1264988141997309952,1264969956937961478,2020-05-26,02:34:10,225387899,tamizhanlogesh,ThaLaPaThYaN,,@THERIThalapathy @leehsienloong @govsingapore Yes nanba..thank you..but at the same time this is bcoz of all foreign workers who contributed in many things for SG's growth earlier through many years..even PM mentioned it in press meet..the way of treat &amp; respect..Chance'ae illa nanba,en,[],[],[],1,0,1,[],https://twitter.com/tamizhanlogesh/status/1264988141997309952,0,"[{'screen_name': 'THERIThalapathy', 'name': '#⃣7⃣MASTER', 'id': '2176011939'}, {'screen_name': 'leehsienloong', 'name': 'leehsienloong', 'id': '34568673'}, {'screen_name': 'govsingapore', 'name': 'Singapore Government', 'id': '56883209'}]","['ye', 'nanba', 'thank', 'time', 'bcoz', 'foreign', 'worker', 'contribut', 'mani', 'thing', 'sg', 'growth', 'earlier', 'mani', 'year', 'even', 'pm', 'mention', 'press', 'meet', 'way', 'treat', 'amp', 'respect', 'illa', 'nanba']",@THERIThalapathy @leehsienloong @govsingapore Yes nanba..thank you..but at the same time this is bcoz of all foreign workers who contributed in many things for SG's growth earlier through many years..even PM mentioned it in press meet..the way of treat &amp; respect..Chance'ae illa nanba
47,1263780324883886080,1263779879104868353,2020-05-22,18:34:44,874179309333762051,aikocryz,ً,,"don’t get me wrong , i agree with the idea of giving the money to support our frontliners &amp; foreign workers , but yall are taking it too far asking for MORE relief funds when the government set aside BILLIONS .",en,[],[],[],1,0,0,[],https://twitter.com/aikocryz/status/1263780324883886080,0,[],"['get', 'wrong', 'agre', 'idea', 'give', 'money', 'support', 'frontlin', 'amp', 'foreign', 'worker', 'yall', 'take', 'far', 'ask', 'relief', 'fund', 'govern', 'set', 'asid', 'billion']","don’t get me wrong , i agree with the idea of giving the money to support our frontliners &amp; foreign workers , but yall are taking it too far asking for MORE relief funds when the government set aside BILLIONS ."
48,1263054322574610433,1263054322574610433,2020-05-20,18:29:51,90597912,poortan,poor tan,,"No point saying thank you to the foreign workers, please say sorry instead  https://t.co/8ciiBLDYTY she should be taken to task for failures to see the biggest clusters of covid19 when it first emerged. Vote wisely",en,[],['https://www.onlinecitizenasia.com/2020/04/16/no-point-saying-thank-you-to-the-foreign-workers-please-say-sorry-instead/'],[],0,0,0,[],https://twitter.com/poortan/status/1263054322574610433,0,[],"['point', 'say', 'thank', 'foreign', 'worker', 'pleas', 'say', 'sorri', 'instead', 'taken', 'task', 'failur', 'see', 'biggest', 'cluster', 'first', 'emerg', 'vote', 'wise']","No point saying thank you to the foreign workers, please say sorry instead  https://t.co/8ciiBLDYTY she should be taken to task for failures to see the biggest clusters of covid19 when it first emerged. Vote wisely"
49,1262661502399442946,1262661502399442946,2020-05-19,16:28:55,108032755,nizamzorro,Ⓝⓘⓩⓐⓜ_Ⓗⓘⓖⓗⓑⓤⓡⓨ,,how many foreign workers do we have living in dormitories,en,[],[],[],1,0,0,[],https://twitter.com/NizamZorro/status/1262661502399442946,0,[],"['mani', 'foreign', 'worker', 'live', 'dormitori']",how many foreign workers do we have living in dormitories
50,1262410810397044736,1262355509530767361,2020-05-18,23:52:46,40859142,fafuierice,Fafui,,"@bmw2430 @TishaCM Sorry, I beg to disagree. I live here in SG too and aside from the childcare workers (all of them, not just teachers) they also tested foreign workers living in dormitories, all of them, despite being asymptomatic. I have no hanash against what was said that some rich",en,[],[],[],3,0,0,[],https://twitter.com/fafuierice/status/1262410810397044736,0,"[{'screen_name': 'bmw2430', 'name': 'LightningMcQueen', 'id': '2199517178'}, {'screen_name': 'TishaCM', 'name': 'TishaCM❄️', 'id': '116619465'}]","['sorri', 'beg', 'disagre', 'live', 'sg', 'asid', 'childcar', 'worker', 'teacher', 'also', 'test', 'foreign', 'worker', 'live', 'dormitori', 'despit', 'asymptomat', 'hanash', 'said', 'rich']","@bmw2430 @TishaCM Sorry, I beg to disagree. I live here in SG too and aside from the childcare workers (all of them, not just teachers) they also tested foreign workers living in dormitories, all of them, despite being asymptomatic. I have no hanash against what was said that some rich"
51,1261889146408165376,1261889146408165376,2020-05-17,13:19:51,2196879859,tkokyew,Kevin Tan,,"It’s a #shame on some people to be calling our foreign workers “cheap” labor. As a #communicator who’s also in the #construction sector, I’ll tell you to weigh your constructive contributions to the society against theirs.  https://t.co/uujtfd3KPp",en,[],['https://www.todayonline.com/singapore/singapore-exceptionalism-expense-low-wage-transient-workers-sacred-cow-exposed-covid-19'],[],0,0,0,"['shame', 'communicator', 'construction']",https://twitter.com/tkokyew/status/1261889146408165376,0,[],"['peopl', 'call', 'foreign', 'worker', 'cheap', 'labor', 'also', 'sector', 'tell', 'weigh', 'construct', 'contribut', 'societi']","It’s a #shame on some people to be calling our foreign workers “cheap” labor. As a #communicator who’s also in the #construction sector, I’ll tell you to weigh your constructive contributions to the society against theirs.  https://t.co/uujtfd3KPp"
52,1261765286811725824,1261765286811725824,2020-05-17,05:07:41,4276869492,uzzulkhan,Asraful Islam 🇧🇩🇸🇬,,"Singapore Government take care foreign workers, stay home stay safe..IF you want to go outside must wear masks and thank you for Government all everything take care for Foreigner workers...  https://t.co/ZzCupuKjUL",en,[],[],"['https://pbs.twimg.com/media/EYKw0IGUcAEYHRn.jpg', 'https://pbs.twimg.com/media/EYKw1HLUcAUZrIK.jpg']",0,0,0,[],https://twitter.com/UzzulKhan/status/1261765286811725824,1,[],"['singapor', 'govern', 'take', 'care', 'foreign', 'worker', 'stay', 'home', 'stay', 'safe', 'want', 'go', 'outsid', 'must', 'wear', 'mask', 'thank', 'govern', 'everyth', 'take', 'care', 'foreign', 'worker']","Singapore Government take care foreign workers, stay home stay safe..IF you want to go outside must wear masks and thank you for Government all everything take care for Foreigner workers...  https://t.co/ZzCupuKjUL"
53,1259661673037590529,1259661673037590529,2020-05-11,09:48:40,75481940,teacherpiami,P,,Just heard that there will be a required swab testing for all foreign workers here. Ok na rin. Shokot lang but it's for the best.,en,[],[],[],1,0,2,[],https://twitter.com/teacherpiami/status/1259661673037590529,0,[],"['heard', 'requir', 'swab', 'test', 'foreign', 'worker', 'ok', 'na', 'rin', 'shokot', 'lang', 'best']",Just heard that there will be a required swab testing for all foreign workers here. Ok na rin. Shokot lang but it's for the best.
54,1259015547741597698,1259011657855954944,2020-05-09,15:01:12,15291489,wce917,Christopher Ellis 🇸🇬🇺🇸,,"@Comparativist @andnowsheisnot We wouldn't call the construction guys ""foreign domestic workers"". That means maid/helper in sg  https://t.co/hmq5lPUUqH",en,[],[],['https://pbs.twimg.com/media/EXjr9aXVAAElG3L.jpg'],0,0,1,[],https://twitter.com/wce917/status/1259015547741597698,1,"[{'screen_name': 'Comparativist', 'name': 'Dr. Trey 謹防法西斯小學梟', 'id': '18096267'}, {'screen_name': 'andnowsheisnot', 'name': 'Corina Paul', 'id': '3610261757'}]","['would', 'call', 'construct', 'guy', 'foreign', 'domest', 'worker', 'mean', 'sg']","@Comparativist @andnowsheisnot We wouldn't call the construction guys ""foreign domestic workers"". That means maid/helper in sg  https://t.co/hmq5lPUUqH"
55,1258509907164184577,1258509907164184577,2020-05-08,05:31:58,449686978,harirzharfan19,harIR,,“Employers of FOREIGN WORKERS who do not contribute to Social Security Organisation (Socso) must find ways to pay for their workers' Covid-19 tests” untuk sape2 yg suka baca tajuk je. Foreign workers bukan Malaysian ye. Jgn baca tajuk je ye.,en,[],[],[],0,0,0,[],https://twitter.com/HarirZharfan19/status/1258509907164184577,0,[],"['employ', 'foreign', 'worker', 'contribut', 'social', 'secur', 'organis', 'socso', 'must', 'find', 'way', 'pay', 'worker', 'test', 'untuk', 'yg', 'suka', 'baca', 'tajuk', 'je', 'foreign', 'worker', 'bukan', 'malaysian', 'ye', 'jgn', 'baca', 'tajuk', 'je', 'ye']",“Employers of FOREIGN WORKERS who do not contribute to Social Security Organisation (Socso) must find ways to pay for their workers' Covid-19 tests” untuk sape2 yg suka baca tajuk je. Foreign workers bukan Malaysian ye. Jgn baca tajuk je ye.
57,1254615405747789832,1253896516445429760,2020-04-27,11:36:37,327197191,sgsportshub,Singapore Sports Hub,,"As the well-being of the foreign workers, our staff and our surrounding neighbourhood is of utmost importance, we have also implemented strict protocols at the venue to ensure all are following health and safety measures according to MOH’s guidelines.",en,[],[],[],1,1,2,[],https://twitter.com/SGSportsHub/status/1254615405747789832,0,[],"['foreign', 'worker', 'staff', 'surround', 'neighbourhood', 'utmost', 'import', 'also', 'implement', 'strict', 'protocol', 'venu', 'ensur', 'follow', 'health', 'safeti', 'measur', 'accord', 'moh', 'guidelin']","As the well-being of the foreign workers, our staff and our surrounding neighbourhood is of utmost importance, we have also implemented strict protocols at the venue to ensure all are following health and safety measures according to MOH’s guidelines."
58,1253933486504697856,1253933486504697856,2020-04-25,14:26:54,435833918,palonemun,malone,,pretty sure all the foreign workers will be so touched hearing us sing “home” whilst they continue to live in cramped dormitories,en,[],[],[],0,0,3,[],https://twitter.com/palonemun/status/1253933486504697856,0,[],"['pretti', 'sure', 'foreign', 'worker', 'touch', 'hear', 'us', 'sing', 'home', 'whilst', 'continu', 'live', 'cramp', 'dormitori']",pretty sure all the foreign workers will be so touched hearing us sing “home” whilst they continue to live in cramped dormitories
59,1253930309650796544,1253613671034392576,2020-04-25,14:14:17,930644916190842880,cai65839481,Cai,,@pangsb @TODAYonline Just as Singapore can't be compared with India and Bangladesh vice verse. Keep the foreign workers dormitory clean like our army camps. Regimental way of handling our foreign workers staying in is necessary.,en,[],[],[],0,0,1,[],https://twitter.com/Cai65839481/status/1253930309650796544,0,"[{'screen_name': 'pangsb', 'name': 'Pangsb', 'id': '49980544'}, {'screen_name': 'TODAYonline', 'name': 'TODAY', 'id': '41085467'}]","['singapor', 'ca', 'compar', 'india', 'bangladesh', 'vice', 'vers', 'keep', 'foreign', 'worker', 'dormitori', 'clean', 'like', 'armi', 'camp', 'regiment', 'way', 'handl', 'foreign', 'worker', 'stay', 'necessari']",@pangsb @TODAYonline Just as Singapore can't be compared with India and Bangladesh vice verse. Keep the foreign workers dormitory clean like our army camps. Regimental way of handling our foreign workers staying in is necessary.
60,1253929520672858113,1253613671034392576,2020-04-25,14:11:09,930644916190842880,cai65839481,Cai,,@pin_gpong @TODAYonline Keep enforcement within the foreign workers dormitory,en,[],[],[],0,0,0,[],https://twitter.com/Cai65839481/status/1253929520672858113,0,"[{'screen_name': 'pin_gpong', 'name': 'Pong', 'id': '834032270973349889'}, {'screen_name': 'TODAYonline', 'name': 'TODAY', 'id': '41085467'}]","['keep', 'enforc', 'within', 'foreign', 'worker', 'dormitori']",@pin_gpong @TODAYonline Keep enforcement within the foreign workers dormitory
61,1253677284491313152,1253677284491313152,2020-04-24,21:28:51,52059366,ilamaranr,Ilamaran Ramamoorthy,,"Have we tested the foreign workers, refugees and prisoners for COVID-19? @KKMPutrajaya @DGHisham @MuhyiddinYassin",en,"[{'screen_name': 'kkmputrajaya', 'name': 'kkmalaysia🇲🇾', 'id': '531041640'}, {'screen_name': 'dghisham', 'name': 'noor hisham abdullah', 'id': '1595149746'}, {'screen_name': 'muhyiddinyassin', 'name': 'muhyiddin yassin', 'id': '274322871'}]",[],[],0,0,0,[],https://twitter.com/ilamaranr/status/1253677284491313152,0,[],"['test', 'foreign', 'worker', 'refuge', 'prison']","Have we tested the foreign workers, refugees and prisoners for COVID-19? @KKMPutrajaya @DGHisham @MuhyiddinYassin"
