Unnamed: 0,Unnamed: 0.1,Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1802,52,"a total of 58 businesses and individuals were fined from june 2 to 8 for breaching social distancing rules on covid-19, following inspections at workplaces, malls and tourism establishments in the first week of the phase one reopening.

#linkinbio for the full article",2020-06-10 05:00:25+00:00,No! Don’t open the malls yet.,2020-06-10 05:03:11+00:00,7,Social Distancing,6,0,-10.149473576188848,1,0,0,14.314157420613999,2,0,0.0
1803,53,"a total of 58 businesses and individuals were fined from june 2 to 8 for breaching social distancing rules on covid-19, following inspections at workplaces, malls and tourism establishments in the first week of the phase one reopening.

#linkinbio for the full article",2020-06-10 05:00:25+00:00,💩💩💩💩💩💩 why open? just closed till vaccine found lor! 💩💩💩💩💩💩,2020-06-10 07:11:00+00:00,8,Social Distancing,8,0,-12.630508682358368,2,0,0,14.314157420613999,2,0,0.0
1804,55,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,Should allow only one pax at a time per household unless old people who required assistant... It's frustrating to see one whole ching cheong gang go together then still hastening what to buy and asking each other opinions while others are waiting outside.... Faintzzzz... For ladies who are buying heavy stuff please get your better half to come back to help u carry or bring a trolley bag rather than go in pairs and build up the crowd.... Be safe since there are cases that happened in supermarket 🙏,2020-06-05 15:49:16+00:00,87,Social Distancing,88,3,-11.813279376691058,22,6,1,1.5650932370336592,0,0,1.0
1805,56,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,Dude it’s everywhere we all over the place people mad close getting what you want and then when you go to check out they wanna say 6 feet part like tf this lady just legit brushed past in aisle three with there 2 foot aisles,2020-06-05 16:09:45+00:00,44,Social Distancing,45,2,-11.54919422826381,8,3,2,3.3404997875704803,0,0,0.0
1806,57,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,@todayonline  also want to be kepo and paotoh about others.... 🤦‍♂️🤦‍♂️,2020-06-05 16:09:59+00:00,9,Social Distancing,9,0,-12.59736513000157,4,1,0,21.853775475183443,3,0,0.0
1807,58,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,"Apparently, many people are just ignoring the advice of social distancing especially when they are in the markets, supermarkets, shops, fruits stalls.",2020-06-05 16:39:22+00:00,22,Social Distancing,22,1,-11.407719096363987,4,1,0,4.79825364041963,0,0,1.0
1808,60,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,"But if 40 people want the best chicken, and the chicken section is only 1m long, do we expect 40 people to have a 40m line to hope they get a chicken by the time they reach the chicken section?",2020-06-05 22:55:22+00:00,36,Social Distancing,40,2,-10.356229295849744,8,2,1,5.60099235066992,1,0,0.0
1809,61,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,Now stilled got safe distancing SBS bus also all sitting together.,2020-06-06 03:49:40+00:00,11,Social Distancing,11,1,-13.820550872390935,3,1,0,14.314157420614002,2,0,0.0
1810,62,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,"Finally THIS is on news!!! It has NEVER safe distancing at the supermarkets. NONE of them care. I have encountered so many times others just come right in front of me, or pushing their cart and coming right next to me elbow to elbow. Worst when I don't understand why did they even have checkers before you enter. Stationed there just for fun or for the sake of just being there and for show to the officers when being checked. Its just crap",2020-06-06 10:58:49+00:00,82,Social Distancing,83,3,-10.540914868886777,19,7,3,1.9694710402459048,0,0,1.0
1811,63,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,And toddler is not wearing face mask .,2020-06-06 14:46:55+00:00,7,Social Distancing,7,0,-11.189502873731248,2,0,0,14.314157420614006,2,0,0.0
1812,65,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,"I think it’s important to keep creating awareness towards social distancing as we all, being human, miss naturally to maintain social distancing!",2020-06-07 01:56:45+00:00,23,Social Distancing,22,1,-11.61115471671883,5,0,1,17.573753342590333,2,0,0.0
1813,66,"over two days, today visited several outlets of supermarket chains and found that&nbsp;stores were crowded with shoppers who were huddled close together, and not observing safe distancing.⁣
⁣
it manager henny tee, 39, who frequents the fairprice branch at northpoint city, said: “when i'm picking vegetables, some shoppers will still shove me and squeeze between others to take what they need because they just want to be fast and get out, but that’s not the way.""⁣
⁣
read the full article at #linkinbio",2020-06-05 06:00:14+00:00,No wonder these days walking downstairs is like a maze [POV: Your the only one distancing from people],2020-06-08 09:03:58+00:00,18,Social Distancing,18,1,-11.729008866535947,2,0,1,5.582319849062408,1,0,0.0
1814,67,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,What kind of social distancing is this? Basically it's back to what we have had like sardines packed in can but now each sardine has a mask on.,2020-06-03 05:14:58+00:00,27,Social Distancing,28,2,-10.488697015335733,6,1,1,6.645015734668392,1,0,1.0
1815,72,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,looking at the photo got me feeling anxiety... dun think i would be able to bring myself to take that train ride,2020-06-03 07:49:36+00:00,22,Social Distancing,22,1,-11.09441303394899,7,0,3,6.645015734668389,1,0,0.0
1816,73,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,Singaporeans just like to go out !  Seniors also like to go out !  And you all tot Covid-19 is gone ?  Please la don't be so naive !  Do your part and stay socially responsible la !  Better safe then sorry !,2020-06-03 09:15:30+00:00,36,Social Distancing,37,2,-11.360925361166144,9,3,2,5.23862678918896,1,0,0.0
1817,74,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,Since when is safe distancing not mandatory?,2020-06-03 10:11:25+00:00,7,Social Distancing,7,0,-11.225324881848547,2,1,0,163.63997928494302,4,0,0.0
