,Post Description,Post Datetime,Comments,Comment Datetime,num_words
59,"All households with at least 1 Singaporean citizen will receive a one-off S$100 Solidarity Utilities Credit, as part of the Fortitude Budget announced by Deputy Prime Minister Heng Swee Keat today (May 26). This will cover all property types, and will be credited in either the July or August utilities bill.",2020-05-26 09:42:19+00:00,"Thank you, u care And fair to SG citizen",2020-05-26 12:25:34+00:00,9
60,"All households with at least 1 Singaporean citizen will receive a one-off S$100 Solidarity Utilities Credit, as part of the Fortitude Budget announced by Deputy Prime Minister Heng Swee Keat today (May 26). This will cover all property types, and will be credited in either the July or August utilities bill.",2020-05-26 09:42:19+00:00,"Stupid fuk keeps saying that ""I give this, I give that"". The money is from the government foo, not your own salary. You should say ""the government is giving"". Get off your high horse fuk face",2020-05-27 00:49:36+00:00,36
61,"All households with at least 1 Singaporean citizen will receive a one-off S$100 Solidarity Utilities Credit, as part of the Fortitude Budget announced by Deputy Prime Minister Heng Swee Keat today (May 26). This will cover all property types, and will be credited in either the July or August utilities bill.",2020-05-26 09:42:19+00:00,"No big deal, only 1 time can't help!",2020-05-27 11:36:32+00:00,6
67,"Delivering the fourth Budget of the year today (May 26), Deputy Prime Minister Heng Swee Keat announced that the government will extend the Jobs Support Scheme (JSS) by one month to cover all firms, with three new enhancements. This will cost S$2.9 billion. 
The Fortitude Budget is Singapore's fourth this year and totals S$33 billion.",2020-05-26 08:29:39+00:00,Hope with the enhancements more company will be able sustain for the Long run...,2020-05-26 08:44:01+00:00,14
68,"Delivering the fourth Budget of the year today (May 26), Deputy Prime Minister Heng Swee Keat announced that the government will extend the Jobs Support Scheme (JSS) by one month to cover all firms, with three new enhancements. This will cost S$2.9 billion. 
The Fortitude Budget is Singapore's fourth this year and totals S$33 billion.",2020-05-26 08:29:39+00:00,This decision came too late.. airbnb & hyatt group already lay off quite a number of staff in their Singapore regional office. ☹,2020-05-26 08:54:39+00:00,21
69,"Delivering the fourth Budget of the year today (May 26), Deputy Prime Minister Heng Swee Keat announced that the government will extend the Jobs Support Scheme (JSS) by one month to cover all firms, with three new enhancements. This will cost S$2.9 billion. 
The Fortitude Budget is Singapore's fourth this year and totals S$33 billion.",2020-05-26 08:29:39+00:00,"Should we consider a temporary tightening of employment pass criterion(issuance and renewal) for the next 6 to 12 months like how US is doing to their H1B Visa and green card programs? Our jobless and experienced PMETs can fill those mid to mid high generalist jobs in finance, HR and general business management. This is not the time to indulge in MNC job rotations as it is certainly not business as usual.  Any company wishing to bring in or retain a generalist foreign talent with no distinct technical expertise should be ready to justify it under a new set of guidelines.",2020-05-26 09:53:45+00:00,99
71,"Delivering the fourth Budget of the year today (May 26), Deputy Prime Minister Heng Swee Keat announced that the government will extend the Jobs Support Scheme (JSS) by one month to cover all firms, with three new enhancements. This will cost S$2.9 billion. 
The Fortitude Budget is Singapore's fourth this year and totals S$33 billion.",2020-05-26 08:29:39+00:00,"Singapore Governments supports since March totals $92.b, nearly 20% of GDP‼️🤯",2020-05-26 10:53:02+00:00,10
73,"Delivering the fourth Budget of the year today (May 26), Deputy Prime Minister Heng Swee Keat announced that the government will extend the Jobs Support Scheme (JSS) by one month to cover all firms, with three new enhancements. This will cost S$2.9 billion. 
The Fortitude Budget is Singapore's fourth this year and totals S$33 billion.",2020-05-26 08:29:39+00:00,ᴘʟᴀʏɪɴɢ: Who Asked (Feat: Nobody Did) ───────────⚪────── ◄◄⠀▐▐⠀►► 𝟸:𝟷𝟾 / 𝟹:𝟻𝟼⠀───○ 🔊,2020-05-27 11:06:10+00:00,5
76,Hope this solidarity payment helps you tide through tough times this month.,2020-04-14 08:27:26+00:00,"I’m 17 but mentally 21, how come I didn’t receive? 🤔",2020-04-15 09:39:36+00:00,10
77,Hope this solidarity payment helps you tide through tough times this month.,2020-04-14 08:27:26+00:00,No point giving out appetisers when you are going to order a main course  back.🤬,2020-04-15 09:56:10+00:00,15
83,Hope this solidarity payment helps you tide through tough times this month.,2020-04-14 08:27:26+00:00,I got my sms today 🤘🏾🔥,2020-04-17 15:49:35+00:00,5
84,Hope this solidarity payment helps you tide through tough times this month.,2020-04-14 08:27:26+00:00,The money where got enough??? At least give one thousand each 👍,2020-04-18 13:28:38+00:00,11
85,Hope this solidarity payment helps you tide through tough times this month.,2020-04-14 08:27:26+00:00,Also  600 not enough for me,2020-04-21 12:16:49+00:00,5
89,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,"Give u also complain, don’t give also complain 😔 never know how to appreciate the Govt",2020-04-07 23:53:00+00:00,16
90,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,"Damn if you do , damn if you don’t",2020-04-07 23:56:56+00:00,9
91,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,@m.khairizz24 pls let Yr daddy see his statement,2020-04-08 00:14:38+00:00,7
92,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,"If they do that, the wealthy will leave SG. cos they can. And we will lose an important part of our economic resource. I think.",2020-04-08 00:23:54+00:00,25
93,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,DPM Heng looked damn du lan haha,2020-04-08 01:00:08+00:00,7
94,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,We are in the middle of a storm and you and your fellow jokers are planning for an election😎😂🤣😁😀,2020-04-08 05:40:15+00:00,19
95,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,I like how he flipped the page over in style,2020-04-08 12:02:12+00:00,10
96,"DPM Heng said the reserves are not a ""convenient source of additional revenue"" for the government, and highlighted the importance of consistently saving for future use.",2020-04-07 13:11:04+00:00,"@vino.16 The direct answer he gave was that there was no benefit, and rightly so, for Singaporeans or anyone else to know about the reserves’ total sum. There is a lot to be disappointed about. Rather than ask what the most important part of tapping into the reserves were, Pritam asked for its total amount. Priorities? Being transparent is one thing. Few people think about the consequences of having the reserves made known. What’s kiddy stuff for you, is adult stuff for me. Do not underestimate the skill of debating, as in good governance the debates are very important, particularly when it comes to policies. I’m interested in who has his priorities right, and focuses on them during difficult times. Thank you for your 2 cents worth, and also, have a nice day. Stay safe",2020-04-09 08:56:14+00:00,135
98,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,the comment section screams xenophobic,2020-04-07 16:53:23+00:00,5
103,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,"Anyone know how to apply? By online?( I m PR stay in SG, but my family stay in oversea) .......",2020-04-08 04:53:39+00:00,19
105,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,aduh still got people who still try troll and slander during these hard times. to everyone stay safe and stay healthy,2020-04-08 06:26:09+00:00,21
106,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,How to apply ah like wat ths steps im confuse,2020-04-08 09:08:54+00:00,10
107,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,What about those stateless citizens in SG? Are they entitled to such payout? @mothershipsg,2020-04-08 09:48:41+00:00,13
108,"[JUST IN] The scheme, which allows adult permanent residents, Singaporean parents, spouses, and children to apply for one-off solidarity payments of S$300, will now be extended to Long Term Visit Pass holders who are sponsors of Singaporeans.

Image via Unsplash.",2020-04-07 07:45:37+00:00,what about international students who can no longer take part time jobs?,2020-04-10 06:39:24+00:00,12
114,The enhanced job support scheme is to support firms in retaining and supporting their workers.,2020-04-06 08:13:40+00:00,Pointless for those working at home. Same workload. Same turnover and the company just eats up the subsidy.  Seriously...,2020-04-06 09:19:41+00:00,19
115,The enhanced job support scheme is to support firms in retaining and supporting their workers.,2020-04-06 08:13:40+00:00,Hope firms benefitting from Singaporean taxpayers can and will repay the Singapore Citizens too once this epidemic is over... we are all in this together!!! #supportsmallbusiness #sgunited ❤️❤️❤️🇸🇬🇸🇬🇸🇬,2020-04-06 09:27:34+00:00,25
118,The enhanced job support scheme is to support firms in retaining and supporting their workers.,2020-04-06 08:13:40+00:00,"Cos of this subsidy, my sis’ company has decided to hold off a pay cut for a month and see how the situation will be in May to make the next move. Even if there eventually is going to be a pay cut from May, at least one month was spared. In such uncertain times, a month’s (full) pay is still something to be grateful for.",2020-04-06 13:00:14+00:00,67
120,"The Solidarity Payment will be credited directly into the bank accounts of Singaporeans who have provided their account details to the Government. The rest will receive the payment by cheque, to be issued in stages later, starting from Apr. 30, 2020.

The payouts announced in the Resilience Budget will be brought forward.

If you do not need the cash payout, you can also donate to charities on the Giving.sg website or the Community Chest’s Courage Fund, or to directly share it with others.",2020-04-06 07:56:00+00:00,Wah I sure vote for u man!!,2020-04-06 13:24:47+00:00,7
121,"The Solidarity Payment will be credited directly into the bank accounts of Singaporeans who have provided their account details to the Government. The rest will receive the payment by cheque, to be issued in stages later, starting from Apr. 30, 2020.

The payouts announced in the Resilience Budget will be brought forward.

If you do not need the cash payout, you can also donate to charities on the Giving.sg website or the Community Chest’s Courage Fund, or to directly share it with others.",2020-04-06 07:56:00+00:00,"You think it’s enough to eat, bills and loan for a month? Come on, what can you do with $600? If you pay bills with that, you got no money to eat.",2020-04-06 13:52:01+00:00,32
