thread,datetime,thread_url,post_id,post_timestamp,post_text
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132649896,20/2/2021 3:23,"Went to temple, one pax in group coughing non stop, mask is loose, cough until need to remove mask to cough... this kind shld stay at home but she came out ... screening also can\u2019t screen this Staff also no idea Went eating at hawker Center n the Family, initially baby coughing. Then heard the adults coughing.. gosh, the cough the sound of blocked airway with thick phlegm stuck in body is so obvious..."
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650336,20/2/2021 7:21,"Laneige wrote: Went to temple, one pax in group coughing non stop, mask is loose, cough until need to remove mask to cough... this kind shld stay at home but she came out ... screening also can\u2019t screen this Staff also no idea Went eating at hawker Center n the Family, initially baby coughing. Then heard the adults coughing.. gosh, the cough the sound of blocked airway with thick phlegm stuck in body is so obvious... got phlegm coughnstill Not so scare.......no phlegm.cough then scare.......most confirmed cases are dried cough and sore throat...... Posted from PCWX using SM-N970F"
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650376,20/2/2021 7:32,"But.. But.. Employees can WFH yet got asked to go back office work leh, and still all chiong out eat lunch with colleagues until cbd crowded like sardines. Lmao!!!"
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650389,20/2/2021 7:36,The puzzling thing is some dont even need SHN. Why?! busfreaks wrote: He factor in incubation time of the coronavirus for community but those flying in only 14 days SHN. Why can't do 2 months SHN at a small fee of $10K SGD?
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650617,20/2/2021 8:13,hokeylim wrote: The puzzling thing is some dont even need SHN. Why?! Leemember this and do the needful when the time comes. That's all.
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650627,20/2/2021 8:14,Whhy must remain? Our community case is zero. We should open up ASAP. Hari raya coming. Hopefully by then all measures are lifted.
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650636,20/2/2021 8:15,"what is the strict control? got control meh?? mai joke la moving forward some incoming also no need SHN liao, i think controls are more lax leh"
?­LW: Tighter covid19 measures will remain for few weeks after CNY festivities,20/2/2021 8:18,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/lw-tighter-covid19-measures-will-remain-few-weeks-after-cny-festivities-6469329.html,132650667,20/2/2021 8:18,UptheToon wrote: Whhy must remain? Our community case is zero. We should open up ASAP. Hari raya coming. Hopefully by then all measures are lifted. No worries. I think all will be lifted for devali for their pets....
?­Ex-minister Lim Hwee Hua launches book on challenges of regulating businesses...,20/2/2021 3:20,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/ex-minister-lim-hwee-hua-launches-book-challenges-regulating-businesses-6469330.html,132649879,20/2/2021 3:20,"The government is aiming to proactively spur innovation and growth due to technology advancements and changes to traditional industries and sectors. Trade and Industry Minister Chan Chun Sing gave these comments at a book launch. The new book is written by former Minister in the Prime Minister's Office, Mrs Lim Hwee Hua. It explores the challenges governments face in regulating businesses and promoting innovation."
Confused about visiting rules during CNY 2021.,19/2/2021 23:38,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/confused-about-visiting-rules-during-cny-2021-a-6469208.html,132647898,19/2/2021 23:24,More than 2 households less than 9 people can meet? Like 2 majong tables? Total including host is 8. Single bachelor. ~ Sent from Google PIXEL 9B using GAGT
