,id,date,time,tweet,hashtags,num_words
150,1280450129829548033,2020-07-07,18:34:35,*Alana*  - HDB Upgrader? - Looking for unit &gt;2000sqft - Landed Living - New and Modern Design - Decent location - Fully fitted  Cluster Landed | Most Affordable Resort Home with all above specifications.  (3+Study)…  https://t.co/Xdvt8Yo7bL,[],27
151,1279648281828589568,2020-07-05,13:28:19,Quarantine Weekend 2 - another purchase from  https://t.co/6tDrDrPXor in Freo - Zuckerzeit by Cluster @roedeliusmusic - bought on the day of a once in a decade superstorm #krautrock #vinyl #freo  https://t.co/ngjyjyC33H,"['krautrock', 'vinyl', 'freo']",21
152,1279384140765253632,2020-07-04,19:58:43,@camillesmnte @News5AKSYON New CLUSTER... ng mga #dilawangTanga! Hopefully not Covid🙏,['dilawangtanga'],7
153,1278985631062843398,2020-07-03,17:35:11,@jcpunongbayan @znsuzara @rupertnotholmes We could learn from our Asian neighbors on their detailed approach on this pandemic.  One example is to utilize apps that improves contact tracing which speeds up determination of clusters and quickly isolate those from the public.,[],37
154,1278931677616594946,2020-07-03,14:00:48,What a serious cluster fuck.,[],5
162,1273927046163398658,2020-06-19,18:34:10,"Yes many countries (China, S Korea, India) are seeing new clusters and/or spikes again, risking a 2nd wave.",[],18
163,1272839503439261697,2020-06-16,18:32:40,i want to dine in with my friends but i also don’t want to be in a cluster so how,[],21
164,1272705316560359425,2020-06-16,09:39:27,wait till clusters start appearing again during / after election season and it’s right back to “circuit breaker” or whatever fuck shit the gov’s gonna call it this time,[],30
166,1271397637728722945,2020-06-12,19:03:12,Talk to us if your instrument cluster lights up like a Christmas tree - DSC and ABS faults accompanied by pop up messages from your iDrive system about driving stabilisation issues.  We can fix this in under an hour…  https://t.co/IkICwRNj1h,[],38
167,1270611714090758144,2020-06-10,15:00:14,"@fliki I think locals have the misconception that our museums are always boring and don't have thought provoking exhibition. At most, do it for the gram? There's a lot of resource in our museum, heritage institutions and visual art cluster. Honestly if you ask, you might be enlightened.",[],45
172,1267986171470049280,2020-06-03,09:07:15,"Ready to SALE *CENTRAL HILLS* Berlokasi di CENTRAL HILLS - CLUSTER HILLS RESIDENCE, Kota Batam  OPEN FOR BOOKING NOW!!! #RUMAH_ELITE_2_LANTAI  #LOKASI_DI_BATAM_CENTRE  #HARGA_TIDAK_SAMPAI_700_JUTA‼  Proyek Batam…  https://t.co/8dVPiva5gU","['rumah_elite_2_lantai', 'lokasi_di_batam_centre', 'harga_tidak_sampai_700_juta']",20
173,1267772257440423936,2020-06-02,18:57:14,US market forecast(2-Jun): SPX #volatility and VoV (volatility of volatility): low; #volatility clusters: low; trade strategy: long or hold!,"['volatility', 'volatility']",18
