,id,date,time,tweet,hashtags,num_words
103,1241302064002560000,2020-03-21,17:54:08,Saudi Arabia unveils SR120bn business support war chest to fight virus pandemic  https://t.co/lK7HuPHnPI #SaudiArabia #coronavirus #COVID19,"['saudiarabia', 'coronavirus', 'covid19']",11
104,1238733589363085312,2020-03-14,15:47:56,"Several friends of mine are working from home as part of their company's BCP (Business Continuity Plan). We still meet, catch up over #dinner &amp; try to support businesses wherever we can. #Life goes on 🍽 #Food #Foodie #Makan #LiveToEat #Delicious #DiningOut #Singapore  https://t.co/YsmvhgyvoF","['dinner', 'life', 'food', 'foodie', 'makan', 'livetoeat', 'delicious', 'diningout', 'singapore']",31
105,1238051280825618432,2020-03-12,18:36:41,"@HareshDeol @MFL_MY If they insist on 'wajib', that's akin to playing behind closed doors. No support, interests will lack. Good luck... Football is primarily an entertainment before it became a business...",[],28
106,1231498686527500289,2020-02-23,16:39:01,@BruceVH I’d like to support Gods business given that he has no hands but ours.,[],15
107,1230428845943054336,2020-02-20,17:47:51,"As a consumer, choose to support businesses that are socially responsible, including fair employment practices and safe working conditions. As a business, remove barriers regarding gender and race. #WorldSocialJusticeDay #singapore #genderequity  https://t.co/3J5qksNehc","['worldsocialjusticeday', 'singapore', 'genderequity']",28
108,1230116015524077568,2020-02-19,21:04:47,#Exclusive interview with Bloomberg right after Budget! Singapore’s Deputy Prime Minister Heng Swee Keat says monetary and fiscal policy are working together to support the economy  https://t.co/R8C13zBLBa via @business,['exclusive'],27
109,1225205571562827776,2020-02-06,07:52:26,I subscribed but cancelled as the new app even with the paid features broke notifications support for business accounts and it’s kind of an all nothing choice but many of the features I don’t need and the sub ain’t cheap for lots of stuff I don’t want. Bummer,[],52
110,1224134222446641159,2020-02-03,08:55:16,"We visited the elDesign booth at ENEX Smart Energy Japan, a new electric power and gas business EXPO. Power trading in Fujimi-cho, Nagano, utilizing the IOST platform is introduced. @eversysteminc team also came to support the booth  https://t.co/nW9WGb9QIK",[],35
111,1220347651163426821,2020-01-23,22:08:47,A pleasure to meet with customers &amp; partners today in #Singapore who are playing an increasingly important role in shaping the #nextdatadecade. Discussed how our innovative @DellTech solutions can support their growth &amp; business #transformation ambitions.  https://t.co/zSoHVD4hz5,"['singapore', 'nextdatadecade', 'transformation']",30
113,1215244837278056448,2020-01-09,20:12:02,"We got the call to support our friends when they needed backline support for a show. As you know, this is really not our business of choice; heck, I only want to make drums. But if our friends and our community need…  https://t.co/vjrADQcHL2",[],42
