,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
87,1.2815499295302656e+18,1.2815499295302656e+18,2020-07-10,19:24:47,9.08615605875499e+17,cherylgohcna,Cheryl Goh,,"The waiting game continues... #GE2020 polling hours extended to 10pm. (here’s our team at West Coast, being conscious of safe distancing too 😂)  https://t.co/YDdVgCy5Hx",en,[],[],['https://pbs.twimg.com/media/Ecj63bDU8AAwIid.jpg'],1.0,3.0,11.0,['ge2020'],https://twitter.com/CherylGohCNA/status/1281549929530265601,1.0,[],"['girlfriend', 'line', 'swenson', 'saw', 'barrier', 'place', 'queue', 'entranc', 'assum', 'measur', 'know', 'stop', 'queue', 'one', 'manag', 'came', 'us']"
88,1.2815476285560873e+18,1.2815459037492306e+18,2020-07-10,19:15:39,15340605.0,richardjang,Richard Jang,,I believe this is the first time ELD had extended the voting time hours to 10pm. This is unprecedented due to the COVID 19 and safe distancing measures. #ge2020,en,[],[],[],0.0,0.0,2.0,['ge2020'],https://twitter.com/richardjang/status/1281547628556087299,0.0,[],"['video', 'peopl', 'crowd', 'cheer', 'respect', 'parti', 'make', 'worri', 'govern', 'effort', 'promot', 'interest', 'curb', 'would', 'go', 'wast']"
89,1.281526348410835e+18,1.281526348410835e+18,2020-07-10,17:51:05,7.394118873270886e+17,suchisingapore,MS. SUCHI,,#SingaporeElection  Very well organised Polling Day.  It took 2 minutes to cast a vote.  Hand gloves and sanitizer is provided.  Safe Distancing measures are being followed.  Temperature is being taken.  Well done.  #singaporege2020  #SingaporeVotes #Elections2020  https://t.co/5eAvw9doWs,en,[],[],['https://pbs.twimg.com/media/EcjlbBcUMAARmvX.jpg'],1.0,0.0,11.0,"['singaporeelection', 'singaporege2020', 'singaporevotes', 'elections2020']",https://twitter.com/Suchisingapore/status/1281526348410834944,1.0,[],"['wear', 'mask', 'know', 'scienc', 'behind', 'covid', 'need', 'live', 'fear', 'rare', 'u', 'catch', 'covid', 'u', 'r', 'pass', 'outdoor']"
90,1.2812295830823117e+18,1.2812295830823117e+18,2020-07-09,22:11:51,2079281.0,missloi,Miss Loi,"{'type': 'Point', 'coordinates': [1.31853013, 103.84348103]}","Meet The Temple’s strict Safe Distancing Ambassador who will throw his shield at you if you venture too close. Meanwhile, our new Phase II class schedule is out:  https://t.co/ZlPkkZw2CE…  https://t.co/hI2aZXC3fb",en,[],"['https://www.exampaper.com.sg/tuition-class-schedule', 'https://www.instagram.com/p/CCbJnmjJNqX/?igshid=18lsicmijg8ah']",[],0.0,0.0,0.0,[],https://twitter.com/MissLoi/status/1281229583082311680,0.0,[],"['strong', 'courag', 'afraid', 'dismay', 'lord', 'god', 'wherev', 'go', 'joshua', 'thank', 'lord', 'come', 'back', 'let', 'stay', 'observ', 'social']"
91,1.2811381147827896e+18,1.2811381147827896e+18,2020-07-09,16:08:23,31340226.0,kikokicks,K1k0 K1cks MD MSc,,Safe distancing = fail. Contact tracing = fail. Prioritisation of public health versus superfluous issues = fail.,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/kikokicks/status/1281138114782789632,0.0,[],"['busi', 'usual', 'poll', 'day', 'limit', 'seat', 'due', 'book', 'slot', 'earli', 'stay', 'see', 'soon', 'god', 'bless']"
92,1.2809682127466537e+18,1.2809682127466537e+18,2020-07-09,04:53:15,1226426708.0,siolzxc,hailey⁹,,"i swear the double standards are annoying. group of more than 5 non complying to safe distancing measures will get fined, but all these PAP rallies and walkabouts going on????¿",en,[],[],[],0.0,3.0,3.0,[],https://twitter.com/siolzxc/status/1280968212746653696,0.0,[],"['need', 'skip', 'rehears', 'gon', 'na', 'celebr', 'ndp', 'co', 'due', 'measur', 'n', 'etc', 'rehears', 'die', 'ah', 'ndp', 'year']"
93,1.2803703588145562e+18,1.2803703588145562e+18,2020-07-07,13:17:36,163350782.0,sktan5254,Soon Kiat Tan (SK),,At the mid of Pandemic. 3 reminders.  Wear Mask Safe Distancing Wash hands  #covid19 #tskrealtor,en,[],[],[],0.0,0.0,1.0,"['covid19', 'tskrealtor']",https://twitter.com/sktan5254/status/1280370358814556160,0.0,[],"['measur', 'restaur', 'open', 'happi', 'pack', 'takeaway', 'still', 'commit', 'ensur', 'well', 'custom', 'strict']"
95,1.2797575080520172e+18,1.2797575080520172e+18,2020-07-05,20:42:21,257862528.0,shuraimmmm,Shuraim Basir,,My girlfriend and I was lining up for Swensons at about 8:35pm we saw that there was a barrier in place in the queue entrance. But we assumed that it was because of the safe distancing measures. We didn’t know they were stopping queues at 8:30am. One of the managers came to us..,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Shuraimmmm/status/1279757508052017154,0.0,[],"['juli', 'attract', 'like', 'singapor', 'zoo', 'uss', 'amp', 'aquarium', 'reopen']"
96,1.2796221300537426e+18,1.2796221300537426e+18,2020-07-05,11:44:24,226604286.0,zeligdhilee,Zelig Dhi Lee,,Videos of people crowding and cheering their respective parties this #ge2020 makes me worry as the government’s efforts in promoting safe distancing in the interest of curbing #covid19 would go to waste.,en,[],[],[],0.0,1.0,0.0,"['ge2020', 'covid19']",https://twitter.com/zeligdhilee/status/1279622130053742593,0.0,[],"['wow', 'singapor', 'littl', 'auto', 'mobil', 'ambassador', 'surveil', 'offic', 'park']"
97,1.2794413334431252e+18,1.2794367909867315e+18,2020-07-04,23:45:59,8934712.0,izreloaded,IZ Reloaded,,@Clear_Liqueur Just wear mask and safe distancing. We know the science behind covid. There’s no need to be living in fear. It’s rare u catch covid if u r just passing by outdoors.,en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/izreloaded/status/1279441333443125253,0.0,"[{'screen_name': 'Clear_Liqueur', 'name': 'Dr. Pam Liquored Up // Let’s mosey. 🌸', 'id': '48220779'}]","['phase', 'less', 'us', 'brisk', 'walk', 'cardio', 'zone', 'roll', 'slope', 'gorgeou', 'view', 'well', 'worth', 'start', 'earli', 'ye', 'mask', 'went']"
98,1.279204413563908e+18,1.279204413563908e+18,2020-07-04,08:04:33,2378489462.0,bernardlim108,Bernard Lim,"{'type': 'Point', 'coordinates': [1.29468329, 103.83038163]}",Be Strong and Courageous  Don’t be afraid  Don’t be dismayed  For the LORD YOUR GOD Is with you wherever you go Joshua 1:9  Thank you LORD. We’re coming back.  Let’s all stay safe and observe social distancing…  https://t.co/V6i2dGFyUh,en,[],['https://www.instagram.com/p/CCMwrYXnK2N/?igshid=lbuuk409853u'],[],0.0,0.0,1.0,[],https://twitter.com/bernardlim108/status/1279204413563908098,0.0,[],"['practic', 'moment', 'born']"
99,1.2789872965498675e+18,1.2789872965498675e+18,2020-07-03,17:41:48,8.976707476230062e+17,peacekitchensg,Peace Japanese Cuisine,"{'type': 'Point', 'coordinates': [1.34235498, 103.77625465]}",Business as Usual on Polling Day. Limited Seats due to Safe Distancing. Book Your Slots Early. Stay Safe and See You Soon. God Bless. #peacejapanesecuisine #平和日本料理#japanesecuisine #bestjapaneserestaurant #sgfoodies…  https://t.co/9hECkF9KmA,en,[],['https://www.instagram.com/p/CCLN8d6H5t_/?igshid=1monerbj5brm1'],[],0.0,0.0,0.0,"['peacejapanesecuisine', 'bestjapaneserestaurant', 'sgfoodies']",https://twitter.com/peacekitchensg/status/1278987296549867520,0.0,[],"['thank', 'acroni', 'send', 'basket', 'fill', 'vitamin', 'perfect', 'welcom', 'gift', 'celebr', 'open', 'phase', 'stay', 'everyon', 'rememb', 'practis']"
100,1.2789436510249206e+18,1.2789436510249206e+18,2020-07-03,14:48:22,134719988.0,muhdmirza160194,محمد ميرزا,,No need to skip just for the rehearsals. We are not gonna celebrate NDP cos of Covid-19 due to safe distancing measures n etc for what do rehearsals. Y’all will die ah if no NDP this year 😒,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/muhdmirza160194/status/1278943651024920577,0.0,[],"['peopl', 'woodland', 'polyclin', 'today', 'metr', 'challeng', 'patient', 'visitor', 'mask', 'mitig', 'risk', 'covid']"
101,1.278312895525372e+18,1.278312895525372e+18,2020-07-01,21:01:58,7.514796015331041e+17,_laforketta,_laforketta,"{'type': 'Point', 'coordinates': [1.30333111, 103.8101924]}",Safe distancing measures  / / Our restaurant is open now for dine-in but we are happy to pack for takeaway.  We are still committed to ensuring the well being of our customers and co-workers. Strict preventive…  https://t.co/Wyz6gUf88e,en,[],['https://www.instagram.com/p/CCGbQ4Ent1J/?igshid=1aef1qmrxtmf7'],[],0.0,0.0,0.0,[],https://twitter.com/_laforketta/status/1278312895525371904,0.0,[],"['physio', 'session', 'featur', 'signag', 'around', 'rehab', 'amp', 'beyond', 'corecollectivesg', 'dempsey']"
102,1.2774717095584317e+18,1.2774717095584317e+18,2020-06-29,13:19:24,2240421060.0,theshutterwhale,Mark Chua,"{'type': 'Point', 'coordinates': [1.2800945, 103.8509491]}",SafeEntry Tips and Tricks - How to Create Shortcuts and Use the SingPass App Like a Pro in Singapore   https://t.co/sJpg4FOGNq  #singapore #news #sgnews #safeentry #guide #tips #safedistancing #socialdistancing,en,[],['https://theshutterwhale.com/blog/2020/6/29/safeentry-tips-and-tricks-how-to-create-shortcuts-and-use-the-singpass-app-like-a-pro-in-singapore'],[],0.0,0.0,0.0,"['singapore', 'news', 'sgnews', 'safeentry', 'guide', 'tips', 'safedistancing', 'socialdistancing']",https://twitter.com/theshutterwhale/status/1277471709558431744,0.0,[],"['friday', 'n', 'final', 'phrase', 'mean', 'freedom', 'rememb', 'peopl', 'dont', 'forget', 'practis', 'hygien', 'normal', 'acct']"
103,1.2771980977019863e+18,1.2771980977019863e+18,2020-06-28,19:12:10,160509447.0,eugeeniegaga,EUGEENIE,,"From 1 July, attractions like Singapore Zoo, USS &amp; S.E.A. Aquarium can reopen, but with safe distancing.",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/eugeeniegaga/status/1277198097701986304,0.0,[],"['phase', 'singapor']"
104,1.277026896098689e+18,1.277026896098689e+18,2020-06-28,07:51:52,76826378.0,kelboinks888,K3LböinKs,,"Wow Singapore! This little ""auto"" mobile is a safe distancing ambassador and surveillance officer in this park.  #COVID19  https://t.co/vGv0D0UllA",en,[],[],[],1.0,0.0,2.0,['covid19'],https://twitter.com/Kelboinks888/status/1277026896098689024,1.0,[],['rememb']
105,1.276717864381223e+18,1.276717864381223e+18,2020-06-27,11:23:53,20275189.0,beckalim,Rebecca Lim 林淑云,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Phase 2 #letstakeawalk 1 - less than 5 of us, safe distancing, brisk walking in cardio zone up and down rolling slopes and those gorgeous views that were well worth starting early for. (Yes, the masks went right…  https://t.co/344QnwFH2f",en,[],['https://www.instagram.com/p/CB7F7UsnmtC/?igshid=1nrn41dwfe23u'],[],0.0,0.0,0.0,['letstakeawalk'],https://twitter.com/beckalim/status/1276717864381222912,0.0,[],"['happi', 'sister', 'christina', 'oil', 'canva', 'evania']"
106,1.2765656288961618e+18,1.2765656288961618e+18,2020-06-27,01:18:58,150522158.0,dionysusyeo,Dionysus Yeo,,I practiced #safedistancing the moment I was born.  https://t.co/9pnW95Yhd8,en,[],[],['https://pbs.twimg.com/media/EbdFqVbUcAAWXmz.jpg'],0.0,0.0,0.0,['safedistancing'],https://twitter.com/DionysusYeo/status/1276565628896161797,1.0,[],"['dear', 'offic', 'want', 'report', 'visitor', 'came', 'hous', 'uninvit', 'never', 'wear', 'mask', 'lucki', 'got', 'observ', 'distanc', 'mmmm', 'singaporezoologicalgarden', 'want', 'come']"
107,1.275065186819248e+18,1.275065186819248e+18,2020-06-22,21:56:44,7307222.0,weewu,Neo Wee Wu,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Thank you acronis for sending this basket filled with vitamins!  This is a perfect welcome gift to celebrate the opening of Phase 2!  Stay safe, everyone! Remember to practise  safe distancing and don't forget…  https://t.co/Z0rABdKcHm",en,[],['https://www.instagram.com/p/CBvWYMSnAra/?igshid=1icezf0ya1ier'],[],0.0,0.0,0.0,[],https://twitter.com/weewu/status/1275065186819248132,0.0,[],"['shouldnt', 'doubl', 'team', 'time']"
108,1.2742179021497917e+18,1.2742179021497917e+18,2020-06-20,13:49:56,15340605.0,richardjang,Richard Jang,,There are more people at Woodlands Polyclinic today. Safe distancing of 1 metre is challenging. But all patients and visitors are mask up to mitigate the risk during COVID 19.,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/richardjang/status/1274217902149791745,0.0,[],"['even', 'taskforc', 'announc', 'singapor', 'next', 'phase', 'recoveri', 'start', 'june']"
109,1.2739154223169208e+18,1.2739154223169208e+18,2020-06-19,17:47:59,3186369068.0,jlim_junhong,Jaden Lim (jaden.physio),"{'type': 'Point', 'coordinates': [1.30359, 103.81166]}","PHYSIO IN SESSION NOW!  Featuring more signages around Rehab &amp; Beyond (@gobeyondrehab), here at corecollectivesg Dempsey  #GoBeyondRehab #CoreCollectiveSG #physiotherapy #safedistancing #safeentry #rehab…  https://t.co/qilJw0Jc87",en,"[{'screen_name': 'gobeyondrehab', 'name': 'rehab & beyond', 'id': '1011604225929998336'}]",['https://www.instagram.com/p/CBnLhhHn2Kw/?igshid=1ms51xykercby'],[],0.0,0.0,0.0,"['gobeyondrehab', 'corecollectivesg', 'physiotherapy', 'safedistancing', 'safeentry', 'rehab']",https://twitter.com/JLim_Junhong/status/1273915422316920832,0.0,[],"['blown', 'away', 'crazi', 'around', 'protect', 'famili', 'get', 'condo', 'gale', 'singapor']"
110,1.2737986092350505e+18,1.2737986092350505e+18,2020-06-19,10:03:49,288709951.0,regina_pigsfly,regina pigsfly,"{'type': 'Point', 'coordinates': [1.45045205, 103.80016085]}",ITS FRIDAY N FINALLY PHRASE 2. ✧*｡٩(ˊᗜˋ*)و✧*｡ MEANS MORE FREEDOM. ε٩( º∀º )۶з BUT REMEMBER PEOPLE DONT FORGET TO PRACTISE SAFE DISTANCING AND  HYGIENE ♡♡  Normal acct @regina_pigsfly  #selfie #wavyhair #wavy #makeup…  https://t.co/r6jhF3sW4Y,en,"[{'screen_name': 'regina_pigsfly', 'name': 'regina pigsfly', 'id': '288709951'}]",['https://www.instagram.com/p/CBmWZsuBYhg/?igshid=1lp7k1hkhzfn7'],[],0.0,0.0,0.0,"['selfie', 'wavyhair', 'wavy', 'makeup']",https://twitter.com/regina_pigsfly/status/1273798609235050497,0.0,[],"['today', 'mark', 'last', 'day', 'temp', 'job', 'ambassador', 'wish', 'could', 'say', 'hot', 'sun', 'averag', 'daili', 'step', 'sometim', 'annoy', 'public', 'busi', 'owner']"
111,1.2737901667805962e+18,1.2737901667805962e+18,2020-06-19,09:30:16,24530711.0,gauribee,Lady Gagu,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Here’s to Phase 2! 🇸🇬  #circuitbreaker #singapore #phase2 #safedistancing @ Singapore  https://t.co/6GGTZ9mQGe,en,[],['https://www.instagram.com/p/CBmSkDVJTG8/?igshid=iemfecwo0mxr'],[],0.0,0.0,3.0,"['circuitbreaker', 'singapore', 'phase2', 'safedistancing']",https://twitter.com/Gauribee/status/1273790166780596224,0.0,[],"['still', 'possibl', 'mani', 'migrant', 'crowd', 'dormitori']"
112,1.2735188849480294e+18,1.2734981543488512e+18,2020-06-18,15:32:17,294708610.0,anne_koh,Anne Koh,,@vanishiny Remember safe distancing 😊,en,[],[],[],1.0,0.0,2.0,[],https://twitter.com/anne_koh/status/1273518884948029442,0.0,"[{'screen_name': 'vanishiny', 'name': 'Vanishiny LVL 46!', 'id': '492689677'}]","['kallang', 'riversid', 'biodivers', 'pond', 'amp']"
113,1.2735009658078208e+18,1.2735009658078208e+18,2020-06-18,14:21:05,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",happy - for my sister Christina  oil on canvas  #crcheers #quircsingapore #ownselfoilpainting #safedistancing #covid19 #sisterlove #socialdistancing #brittoart @ Evania  https://t.co/2e0qwaKaff,en,[],['https://www.instagram.com/p/CBkPC79nqAQ/?igshid=kbfsxb5zbrp6'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'ownselfoilpainting', 'safedistancing', 'covid19', 'sisterlove', 'socialdistancing', 'brittoart']",https://twitter.com/QUIRC_Singapore/status/1273500965807820800,0.0,[],"['day', 'phase', 'morn', 'glow', 'woodland', 'singapor']"
114,1.2732436433194762e+18,1.2732436433194762e+18,2020-06-17,21:18:34,24953243.0,flyirene,Irene Ang aka RosiePhua,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Dear #safedistancing officers , I want to report ,this visitor came to my house uninvited , and never wear mask !  Lucky got observe safe distance ... mmmm... #workfromhome singaporezoologicalgardens want to come n…  https://t.co/qKgYMzvdQQ",en,[],['https://www.instagram.com/p/CBiaA7zBP8N/?igshid=1bxt4ks4je5nm'],[],0.0,0.0,4.0,"['safedistancing', 'workfromhome']",https://twitter.com/flyirene/status/1273243643319476224,0.0,[],"['luckili', 'singapor', 'island', 'million', 'peopl', 'govern', 'mean', 'busi', 'well', 'dormitori', 'abber', 'delhi', 'disast', 'sinc', 'mayb', 'ask', 'peopl', 'vigil', 'practic', 'strictli']"
115,1.2730773180391342e+18,1.2730768443891139e+18,2020-06-17,10:17:39,349566608.0,inoiyaika100473,Ruben M. Rocafort,,@RADeMita There shouldnt be any double teaming this time for safe distancing measures🤣@wojespn,en,"[{'screen_name': 'wojespn', 'name': 'adrian wojnarowski', 'id': '50323173'}]",[],[],0.0,0.0,0.0,[],https://twitter.com/inoiyaika100473/status/1273077318039134208,0.0,"[{'screen_name': 'RADeMita', 'name': 'Rachel A DeMita', 'id': '69554907'}]","['sorri', 'section', 'temporarili', 'close', 'allow']"
116,1.2725164566519767e+18,1.2725164566519767e+18,2020-06-15,21:09:00,133170653.0,britchamsg,BritCham Singapore,,"This evening, the Multi-Ministry taskforce has announced Singapore’s next phase of recovery will start from 19 June.  #sgunited #covid19 #safedistancing #phase2 #singapore    https://t.co/G9OXWVTf1f",en,[],['https://www.britcham.org.sg/news/singapore-enter-phase-2-covid-19-recovery-19-june'],[],0.0,1.0,0.0,"['sgunited', 'covid19', 'safedistancing', 'phase2', 'singapore']",https://twitter.com/britchamsg/status/1272516456651976704,0.0,[],"['inspir', 'sister', 'fiona', 'evania']"
117,1.2724876379123753e+18,1.2724876379123753e+18,2020-06-15,19:14:29,9.259466570945823e+17,parcelsanta,Parcel Santa,"{'type': 'Point', 'coordinates': [1.35917, 103.96671]}",Don’t be blown away by the craziness around you! Protect your family by getting #parcelsanta in your condo! #nationwidelockers #safedistancing #covid19 @ The Gale Singapore  https://t.co/SxqaBwAq6G,en,[],['https://www.instagram.com/p/CBdCPonnIeC/?igshid=1hajp9z7ecv6c'],[],0.0,0.0,1.0,"['parcelsanta', 'nationwidelockers', 'safedistancing', 'covid19']",https://twitter.com/ParcelSanta/status/1272487637912375297,0.0,[],"['remov', 'make', 'necessari', 'sit', 'two', 'togeth', 'run', 'contrari', 'author', 'preach', 'ie', 'stay', 'practic', 'mad', 'miss', 'simpl', 'argument', 'know']"
118,1.272171172696916e+18,1.272171172696916e+18,2020-06-14,22:16:58,547133958.0,kimpiggie,KIM,"{'type': 'Point', 'coordinates': [1.3691, 103.8455]}","Today marks the last day of my temp job as a Safe Distancing Ambassador. I wish I could say the hot sun, 15K average daily steps, sometimes annoying public and business owners, and online…  https://t.co/9FaQKpJ9lc",en,[],['https://www.instagram.com/p/CBayVRcngvdWJoM-tnPHzpWDqCHA3TDl7XPC4s0/?igshid=1o4g70dwzrwdw'],[],0.0,0.0,0.0,[],https://twitter.com/KimPiggie/status/1272171172696915968,0.0,[],"['look', 'forward', 'measur', 'eas', 'answer', 'evid', 'poll', 'major', 'us', 'feel', 'altern', 'perspect', 'simplepleacur']"
120,1.2719893620418437e+18,1.2719893620418437e+18,2020-06-14,10:14:30,8.154985422360781e+17,laavy_k,Laavanya Kathiravelu,,Safe distancing still not possible for many migrants in over crowded dormitories. #MigrantWorkers #singapore #COVID19,en,[],[],[],0.0,7.0,12.0,"['migrantworkers', 'singapore', 'covid19']",https://twitter.com/laavy_k/status/1271989362041843713,0.0,[],"['peopl', 'charg', 'court', 'break', 'measur', 'robertson', 'quay']"
121,1.2706096339258368e+18,1.2706096339258368e+18,2020-06-10,14:51:58,496658249.0,sungoddesstarot,Joanna Ash,"{'type': 'Point', 'coordinates': [1.41672184, 103.8964012]}",Safe distancing.   📸 @singaporemaven   #Singaporemavenphotography #singaporemaven #Singapore #MySingapore #StreetsOfSingapore #uniquelysingapore #covid19 #stayhome #staysafe @ Kallang Riverside Biodiversity Pond &amp;…  https://t.co/2qm7P7AG9I,en,"[{'screen_name': 'singaporemaven', 'name': 'david ash', 'id': '271182818'}]",['https://www.instagram.com/p/CBPsObEHwTL/?igshid=glcviprba05x'],[],0.0,0.0,0.0,"['singaporemavenphotography', 'singaporemaven', 'singapore', 'mysingapore', 'streetsofsingapore', 'uniquelysingapore', 'covid19', 'stayhome', 'staysafe']",https://twitter.com/SunGoddessTarot/status/1270609633925836803,0.0,[],"['singapor', 'end', 'mrt', 'seat', 'everi', 'seat', 'taken', 'mask', 'norm', 'take', 'train', 'stay', 'everyon']"
122,1.2704978868919378e+18,1.2704978868919378e+18,2020-06-10,07:27:55,13622.0,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.4445, 103.7768]}","Day 9 of phase 1 safe re-opening. Morning glow. #safedistancing @ Woodlands, Singapore  https://t.co/xkJoBdKaCX",en,[],['https://www.instagram.com/p/CBO5aHbpaEs/?igshid=18gvzklmt85ky'],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/geraldine_angel/status/1270497886891937792,0.0,[],"['need', 'alreadi', 'la', 'today', 'news', 'said', 'take', 'initi', 'asyik', 'kena', 'skip', 'seat', 'everi', 'min']"
123,1.2703261403185684e+18,1.2703100832185467e+18,2020-06-09,20:05:28,43140612.0,himanshu2904,Himanshu Shankar (अयम् आत्मा ब्रह्म),,"@GulPanag @kaushikburman Luckily Singapore is an island with 6 million people with a government that means business. They did well, dormitories were an abberation. In Delhi, it will be a disaster and since you can, maybe you should ask people to be vigilant and practice safe distancing strictly 3/",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/himanshu2904/status/1270326140318568448,0.0,"[{'screen_name': 'GulPanag', 'name': 'Gul Panag', 'id': '23061619'}, {'screen_name': 'kaushikburman', 'name': 'Kaushik Burman', 'id': '87413235'}]","['love', 'earth', 'parent', 'evania']"
124,1.26921552903569e+18,1.26921552903569e+18,2020-06-06,18:32:17,14742294.0,kaihendry,Kai Hendry 🇸🇬,"{'type': 'Point', 'coordinates': [1.30437088, 103.92455682]}",“We are sorry that this section is temporarily closed to allow for safe distancing”  https://t.co/53bdsmxMAD,en,[],[],['https://pbs.twimg.com/media/EZ0oyfUUEAEbJ0c.jpg'],0.0,0.0,1.0,[],https://twitter.com/kaihendry/status/1269215529035689984,1.0,[],"['chicken', 'chop', 'crave', 'evania']"
125,1.2688267071439176e+18,1.2688267071439176e+18,2020-06-05,16:47:15,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}","inspire - for my sister, Fiona.  #crcheers #quircsingapore #ownselfpaint #safedistancing #covid19 #sisterlove #socialdistancing #brittoart @ Evania  https://t.co/mkjAcT9n89",en,[],['https://www.instagram.com/p/CBDBcboHC2k/?igshid=i5litxjibh01'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'ownselfpaint', 'safedistancing', 'covid19', 'sisterlove', 'socialdistancing', 'brittoart']",https://twitter.com/QUIRC_Singapore/status/1268826707143917568,0.0,[],"['day', 'crowd', 'back', 'time', 'thing', 'yet']"
126,1.2679684732772024e+18,1.2677563572827177e+18,2020-06-03,07:56:56,288583492.0,toonangel2,Alvin Lee,,"@mariozaharah @TODAYonline 2/2 ...have been removed, which makes it necessary to sit two together. This runs contrary to what the authorities are preaching ie stay safe, practice safe distancing. Are you so mad at me that you’ve missed a simple argument? And why? Do I know you?",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/ToonAngel2/status/1267968473277202434,0.0,"[{'screen_name': 'TODAYonline', 'name': 'TODAY', 'id': '41085467'}]","['new', 'dish', 'evania']"
127,1.2678462007425516e+18,1.2678462007425516e+18,2020-06-02,23:51:04,30591667.0,raymond_thomas,Raymond Thomas,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","What are you looking forward to when safe distancing measures are eased? The answer is evident from this poll. Majority of us feel the same. Did you have an alternative perspective?  At simplepleacures, we discuss…  https://t.co/9GHE73UP9u",en,[],['https://www.instagram.com/p/CA8Dj4JHij-/?igshid=13h37zgjxsyui'],[],0.0,0.0,0.0,[],https://twitter.com/raymond_thomas/status/1267846200742551553,0.0,[],['etc']
128,1.2677904630727967e+18,1.2677904630727967e+18,2020-06-02,20:09:35,8.075614469260575e+17,dfqmik,🕊,,"in public transport can sit anywhere? then in school must still be "" safe distancing "" ?",en,[],[],[],0.0,1.0,2.0,[],https://twitter.com/dfqmik/status/1267790463072796674,0.0,[],['etc']
129,1.2676580120904376e+18,1.2676580120904376e+18,2020-06-02,11:23:16,12327.0,ruffyleaf,Max,,7 people charged in court for breaking safe distancing measures at Robertson Quay  https://t.co/5fLoA6lvaI,en,[],['https://mothership.sg/2020/06/7-people-charged-robertson-quay/'],[],0.0,0.0,0.0,[],https://twitter.com/ruffyleaf/status/1267658012090437633,0.0,[],['etc']
130,1.267599374856581e+18,1.267599374856581e+18,2020-06-02,07:30:16,15340605.0,richardjang,Richard Jang,,Singapore #circuitbreaker has ended. MRT seats do not have safe distancing. Every seats can be taken. But mask is a norm when taking trains. Stay safe everyone.,en,[],[],[],2.0,0.0,0.0,['circuitbreaker'],https://twitter.com/richardjang/status/1267599374856581120,0.0,[],['etc']
131,1.267454337032192e+18,1.267444459576279e+18,2020-06-01,21:53:56,2366968298.0,dannyxrchxn,Danny Chan,,"@KittieJangster No need safe distancing already la..today’s news said that..so if we take our own initiative, asyik kena skip a seat every 5 mins! 😂",en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/dannyxrchxn/status/1267454337032192000,0.0,"[{'screen_name': 'KittieJangster', 'name': 'Farah', 'id': '40163177'}]","['barcelona', 'casa', 'battlo', 'could', 'present', 'model', 'museum', 'intellig', 'deploy', 'ar', 'manag', 'crowd', 'crowd', 'control', 'critic', 'ensur', 'casa', 'battlo', 'foresight', 'place', 'ahead', 'time', 'among', 'peer']"
132,1.2670492847525437e+18,1.2670492847525437e+18,2020-05-31,19:04:24,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",love on earth - for my parents  #crcheers #quircsingapore #ownselfpaint #safedistancing #covid19 #oilpainting #socialdistancing #brittoart @ Evania  https://t.co/4gGzs6ehl2,en,[],['https://www.instagram.com/p/CA2ZKl4nfn4/?igshid=adw4cyx1vb7k'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'ownselfpaint', 'safedistancing', 'covid19', 'oilpainting', 'socialdistancing', 'brittoart']",https://twitter.com/QUIRC_Singapore/status/1267049284752543745,0.0,[],['etc']
