,temp,text,time,comments,url,postid,
4,3.19E+15,"The ASEAN Summit has been postponed because of the COVID-19 pandemic, but officials from all sides worked together so that we could hold a virtual summit today.

All ten ASEAN member states have been impacted by the pandemic. I spoke about sharing information, keeping trading routes and supply lines open, and building resilience to deal with economic shocks.

During crises, it can be tempting to turn inwards and adopt protectionist policies. But the COVID-19 pandemic reminds us of the importance of building on our longstanding cooperation and working together. We must not only survive this crisis, but come out stronger.

Taking a short break now before the next session, the ASEAN Plus Three Meeting with our partners, China, Japan and Korea. â€“ LHL

#WeAreASEAN
#ASEAN2020

(PMO Video by Chiez How)",14/4/2020 14:48,524,https://facebook.com/leehsienloong/videos/229182794810426,31923927,84156730
4,3.19E+15,"The human spirit will survive and prevail.

You may have seen videos of orchestras that have used technology to continue creating music together, despite being on stay home notice or under lockdown.

Here at home, MacPherson Philharmonic Orchestra performed a beautiful rendition of â€œThe Lightâ€, composed by local songwriters Jarrell Huang and JJ Neo in tribute to those on the COVID-19 frontline.

Even as we stay home to protect ourselves and others, we can find ways and means to make the show go on, and bring joy to those around us. Things are uncertain now, but there is light at the end of the tunnel, and we must stay united and persevere. â€“ LHL

#StayhomeforSG
#SingaporeTogether
#SGUnited

WWW.PA.GOV.SG
The Light | Be Strong Singapore, Keep Up the Good Fight

MacPherson Philharmonic Orchestra
12 April 2020 at 14:48 Â·

We are teachers.
We are doctors.
We are students.
We are lawyers.
We are mothers, fathers, daughters and sons.

We are musicians of the MacPherson Philharmonic Orchestra.

The best way MPPO knows to cheer Singapore on in our COVID-19 fight is through our instruments, our music.

This is for you, Singapore.

Be strong. Keep up the good fight.

#covid19 #sgunited #mppo #thelight",13/4/2020 20:48,129,https://facebook.com/leehsienloong/posts/3190328084363209,31903280,84363200
4,3.19E+15,"If you want to try your hand at making your own reusable mask, The Straits Times has published a useful set of instructions and templates in the Life section today (https://go.gov.sg/u03bcn). Many thanks to STâ€™s Hedy Khoo and her mum Sheila for sharing their reusable mask â€œrecipeâ€ with everyone. They have also made a how-to video, which you can watch below.

During times like these, it is heartening to see Singaporeans stepping up to help others â€“ making DIY masks, distributing food to the needy, and making homemade hand sanitisers. This gives confidence that not only will we overcome COVID-19, but will emerge stronger and more united.

On reusable masks, if you have not already collected your free one from a nearby RC or CC, you have until tomorrow, 12 April, to do so. Check www.maskgowhere.gov.sg for more info. â€“ LHL

#SingaporeTogether
#SGUnited

Hedy Khoo
10 April 2020 at 14:35 Â·

We were ahead of the curved seam since February. That was when we started wearing masks. Thanks to my mother who took up my suggestion to drop her patchwork blanket and tote bag sewing to go full swing into making cloth masks, we have not been caught unawares. For the last two months, I have received weird stares and sarcastic remarks from those who think I am stupid for wearing a mask, along with compliments from strangers who expressed admiration for the eye-catching masks made out of 100% Japanese cotton. Well then, sometimes, trust your own guts and judgment. Believe in yourself and have the confidence to do what you feel is right, even if the majority tells you that you are wrong. It came as a surprise when infectious disease specialist, Dr Leong Hoe Nam of Rophi Clinic, endorsed my motherâ€™s masks on Kiss 92FM last week. Thereâ€™s a limit to the number my mother can make and these masks are NOT FOR SALE. Itâ€™s her hard work and I am very proud of my mother for contributing to fighting this virus in her own way. So, Iâ€™ve asked Sheila Khoo to share her ""recipe"" for these cup-shaped cloth masks. Go to https://str.sg/JgME
Thanks to the talented Huppy Hup, who turned my motherâ€™s hand drawn sewing pattern into an actual-sized template that can be downloaded, printed and cut out if you are keen to try sewing.
The video is also available at https://youtu.be/s8RqCcXNuqE",4/11/2020 18:01,406,https://facebook.com/leehsienloong/posts/3185246208204730,31852462,8204730
4,3.18E+15,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.

It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.

I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. â€“ LHL

(MCI photo by Betty Chua)",4/10/2020 9:01,904,https://facebook.com/leehsienloong/posts/3182159058513445,31821590,58513440
4,3.18E+15,"Recorded a video message for the World Health Organization (WHO) Western Pacific Regional Office, for their virtual meeting of Health Ministers in the Western Pacific Region to â€œStand in Solidarity to Combat COVID-19â€.

I was invited to share about Singaporeâ€™s efforts to fight COVID-19. Singapore will do our part, but it is not our battle alone. COVID-19 is a crisis that requires all countries to fight together. Singapore looks to the WHO to continue providing leadership and coordinate an effective global response. Together, we will overcome this. â€“ LHL

(PMO Video by Chiez How)",4/8/2020 12:53,1637,https://facebook.com/leehsienloong/videos/1128299740838772,31778018,95615820
4,3.16E+15,"Snapped this a few weeks ago on a #jalanjalan at the Botanic Gardens. Our parks and attractions will be quiet for a while, as people stay indoors â€“ a necessary step, to break the chain of COVID-19 infections. But they will be there waiting for us once the storm has passed, and it is safe to move about again. These flowers perhaps remind us that although things seem uncertain for now, we can build ourselves up again. â€“ LHL

#SGUnited

(Photo by me)",4/3/2020 21:07,755,https://facebook.com/leehsienloong/posts/3164601250269226,31646019,83602480
4,3.16E+15,"PM Lee gave an update on the COVID-19 situation in Singapore on 3 April 2020. He spoke in English, Malay, and Chinese. He announced new measures to further curb the spread of COVID-19.

#SGUnited",4/3/2020 17:13,2691,https://facebook.com/leehsienloong/videos/1662161513908065,31642131,20308030
4,3.16E+15,"Since COVID-19, we have responded to the crisis calmly and systematically, planning ahead and adjusting our measures as the situation changed. The current situation is under control, but we want to take a few more steps now.

I will be speaking on this at 4pm today on TV and radio. You can also watch it â€˜liveâ€™ here on my Facebook Page.

Let me reassure Singaporeans that our food supply is secure and adequate. Buy just what you need, and share any extra you have with those who need it. Letâ€™s stay calm and united during this challenging period. â€“ LHL

#SGUnited
#SingaporeTogether",4/3/2020 14:14,1660,https://facebook.com/leehsienloong/posts/3163955813667103,31639558,13667100
4,3.16E+15,"Primary School students started their first session of Home-Based Learning (HBL) today. The Secondary School and JC students will be having their turns tomorrow and on Friday, respectively. We are trialing this progressively so that students, teachers, and parents can familiarise themselves with the system, and we can sort out any teething problems.

I am sure parents and students will have many questions on HBL, especially after the first day. The Ministry of Education, Singapore is holding an AMA (Ask Me Anything) tonight at 8pm on their FB Page. Do log on and join the discussion.

I hope parents will continue to talk to your kids about COVID-19, and what we are doing to protect ourselves. Like adults, some kids may be feeling anxious and bewildered because of the strict measures weâ€™ve taken. But we can help them understand that they too can do something to help themselves, and their families and friends. Singapore has to fight this coronavirus together. â€“ LHL

#SGUnited

WED, 1 APR 2020
Ask Me Anything Aboutâ€¦ Home-Based Learning",4/1/2020 19:45,70,https://facebook.com/leehsienloong/posts/3159843667411651,31598436,67411650
4,3.16E+15,"Even amidst the COVID-19 pandemic, eating remains a favourite pastime for many Singaporeans. To ensure that we can still get our mee goreng or bak chor mee fix, safe distancing rules have been implemented in many eateries and hawker centres. We may not be able to sit as close together as before, but we can still enjoy our favourite dishes, whether in the hawker centre or at home. â€“ LHL #SGUnited

(MCI Photo by Zinkie Aw)",4/1/2020 8:59,329,https://facebook.com/leehsienloong/posts/3158919124170772,31589233,94170340
4,3.15E+15,"Did a live TV interview with CNNâ€™s Fareed Zakaria via video conferencing last night. Besides Singaporeâ€™s response to COVID-19 and how it has affected our economy, I also spoke about the wider impact of the pandemic â€” how it has blighted the global economy and further soured US-China relations.

Like the rest of the world, I hope that a treatment or vaccine will happen sooner than later. But we must be psychologically prepared for a long battle ahead, and learn to live with the virus by adjusting our routines and adopting new norms.

You can watch the first part of the interview below and the second part here: https://edition.cnn.com/videos/tv/2020/03/29/exp-gps-0329-loong-on-covid-and-china.cnn

You can also read the transcript of the full interview on the PMO website: [on.pmo.sg/2xuYzEn]

â€“ LHL

#SGUnited

CNN.COM
On GPS: What the U.S. can learn from Singapore on Covid - CNN Video",30/3/2020 12:05,444,https://facebook.com/leehsienloong/posts/3154544377941580,31545443,77941580
